Ticker,MSE,StdDev
AAPL_pct,0.8715845346450806,0.0
ABBV_pct,0.5671061873435974,0.0
AEP_pct,1.1485527753829956,0.0
AMGN_pct,0.699152946472168,0.0
AMZN_pct,1.798679232597351,0.0
BAC_pct,0.6953354477882385,0.0
BA_pct,0.6209630370140076,0.0
BCH_pct,0.9422091245651245,0.0
BHP_pct,0.8914347887039185,0.0
BP_pct,0.7336494326591492,0.0
BRK-A_pct,0.8648493885993958,0.0
BSAC_pct,0.9346060156822205,0.0
BUD_pct,0.6667211651802063,0.0
CAT_pct,1.0213170051574707,0.0
CHTR_pct,1.6981861591339111,0.0
CMCSA_pct,1.219862937927246,0.0
CODI_pct,1.2643136978149414,0.0
CSCO_pct,0.69975346326828,0.0
CVX_pct,0.7648082971572876,0.0
C_pct,0.641966700553894,0.0
DHR_pct,1.718644618988037,0.0
DIS_pct,1.3851070404052734,0.0
DUK_pct,0.8834921717643738,0.0
D_pct,1.1421324014663696,0.0
EXC_pct,0.7862124443054199,0.0
GD_pct,0.7177589535713196,0.0
GE_pct,0.5289415717124939,0.0
GOOG_pct,1.7702010869979858,0.0
HD_pct,1.011139988899231,0.0
HON_pct,0.7179723381996155,0.0
HSBC_pct,1.023977279663086,0.0
IEP_pct,3.0964784622192383,0.0
INTC_pct,1.377204418182373,0.0
JNJ_pct,0.7367163896560669,0.0
JPM_pct,0.6660124659538269,0.0
KO_pct,0.6363200545310974,0.0
LMT_pct,0.8374758958816528,0.0
MA_pct,0.6130627989768982,0.0
MCD_pct,0.49758967757225037,0.0
MDT_pct,0.9523727893829346,0.0
MMM_pct,1.407940149307251,0.0
MO_pct,0.7159270644187927,0.0
MRK_pct,0.8236225843429565,0.0
MSFT_pct,1.2262389659881592,0.0
NEE_pct,1.5532675981521606,0.0
NGG_pct,0.9772582054138184,0.0
NVS_pct,0.9626215100288391,0.0
ORCL_pct,1.253710150718689,0.0
PCG_pct,0.12257467955350876,0.0
PEP_pct,0.6513360142707825,0.0
PFE_pct,1.1259129047393799,0.0
PG_pct,0.7683605551719666,0.0
PM_pct,0.587218701839447,0.0
PPL_pct,0.7073434591293335,0.0
REX_pct,0.8861081600189209,0.0
SLB_pct,0.9334683418273926,0.0
SNY_pct,1.676482081413269,0.0
SO_pct,0.7806692123413086,0.0
SPLP_pct,0.5495080947875977,0.0
SRE_pct,0.7066574692726135,0.0
TM_pct,1.2862133979797363,0.0
TSM_pct,1.3525853157043457,0.0
T_pct,1.4550538063049316,0.0
UL_pct,0.5917758941650391,0.0
UNH_pct,0.6732996106147766,0.0
UPS_pct,0.973848283290863,0.0
VZ_pct,1.624043345451355,0.0
V_pct,0.6446990966796875,0.0
WFC_pct,0.755774736404419,0.0
WMT_pct,0.8074892163276672,0.0
XOM_pct,1.0437366962432861,0.0
