Ticker,MSE,StdDev
AAPL,8.409575462341309,0.19687744975090027
ABBV,16.9556941986084,0.5262895822525024
AEP,3.4200279712677,0.041043296456336975
AMGN,4.735613822937012,0.1682610958814621
AMZN,0.47429537773132324,0.08917909115552902
BA,0.33926546573638916,0.04808993637561798
BAC,0.8085546493530273,0.23452500998973846
BCH,0.24448415637016296,0.04883948341012001
BHP,3.2673637866973877,0.11710608005523682
BP,2.320600748062134,0.16398458182811737
BRK-A,11.971460342407227,0.32224610447883606
BSAC,0.39672109484672546,0.07768331468105316
BUD,1.8559644222259521,0.1251453459262848
C,0.689700722694397,0.07839176058769226
CAT,6.995741367340088,0.4232187271118164
CHTR,0.15002357959747314,0.061954472213983536
CMCSA,0.40829282999038696,0.027091139927506447
CODI,3.266629457473755,0.08963575959205627
CSCO,1.5975515842437744,0.11174114048480988
CVX,36.43603515625,0.6001652479171753
D,3.1353328227996826,0.10224437713623047
DHR,4.245693683624268,0.36087578535079956
DIS,0.8062461018562317,0.3058626055717468
DUK,5.691102027893066,0.11985984444618225
EXC,14.431177139282227,0.5795523524284363
GD,9.405487060546875,0.24528701603412628
GE,0.26473507285118103,0.048998408019542694
GOOG,5.405259132385254,0.12665969133377075
HD,4.136563301086426,0.17033758759498596
HON,2.2765443325042725,0.2170945554971695
HSBC,1.0418884754180908,0.09002728760242462
IEP,3.133042335510254,0.06847396492958069
INTC,1.123231053352356,0.081776462495327
JNJ,4.970341205596924,0.2716864347457886
JPM,2.527846574783325,0.23472091555595398
KO,10.224137306213379,0.09982647746801376
LMT,7.134988307952881,0.17884983122348785
MA,2.456195116043091,0.18326614797115326
MCD,7.814303398132324,0.15266239643096924
MDT,0.1330605447292328,0.020938822999596596
MMM,4.742936611175537,0.44753018021583557
MO,0.5715460181236267,0.04218665510416031
MRK,14.46196174621582,0.6134548783302307
MSFT,6.580979824066162,0.36286529898643494
NEE,2.8874595165252686,0.20535266399383545
NGG,8.119973182678223,0.2631075978279114
NVS,4.900362014770508,0.13642330467700958
ORCL,18.061695098876953,0.6771652102470398
PCG,0.5996755361557007,0.05690610036253929
PEP,13.087367057800293,0.13790082931518555
PFE,8.800349235534668,0.25481492280960083
PG,4.968401908874512,0.176304891705513
PM,7.214361667633057,0.4381701946258545
PPL,0.7100675106048584,0.08282725512981415
REX,2.9295010566711426,0.21303223073482513
SLB,0.3279333710670471,0.048928942531347275
SNY,4.050617694854736,0.23410822451114655
SO,9.089938163757324,0.5888140201568604
SPLP,31.27799415588379,0.6055965423583984
SRE,6.833099365234375,0.4665961265563965
T,1.4113733768463135,0.12477441132068634
TM,3.456594467163086,0.08295462280511856
TSM,1.6928694248199463,0.20066730678081512
UL,0.2618715763092041,0.04925227537751198
UNH,12.693211555480957,0.3175194561481476
UPS,4.500539779663086,0.23817864060401917
V,2.272887706756592,0.11565744131803513
VZ,1.2560876607894897,0.060240600258111954
WFC,0.1293041706085205,0.00586663605645299
WMT,3.5343048572540283,0.15926331281661987
XOM,23.633712768554688,0.4309398829936981
