Ticker,MSE,StdDev
AAPL_pct,0.8619795441627502,0.0
ABBV_pct,0.5596842169761658,0.0
AEP_pct,1.147571325302124,0.0
AMGN_pct,0.6841431260108948,0.0
AMZN_pct,1.7773284912109375,0.0
BAC_pct,0.6944059729576111,0.0
BA_pct,0.6382949948310852,0.0
BCH_pct,0.928022027015686,0.0
BHP_pct,0.8930015563964844,0.0
BP_pct,0.7242395877838135,0.0
BRK-A_pct,0.8613020181655884,0.0
BSAC_pct,0.9235383868217468,0.0
BUD_pct,0.654748797416687,0.0
CAT_pct,1.0044962167739868,0.0
CHTR_pct,1.7096035480499268,0.0
CMCSA_pct,1.2033426761627197,0.0
CODI_pct,1.2876139879226685,0.0
CSCO_pct,0.7140023708343506,0.0
CVX_pct,0.7498695254325867,0.0
C_pct,0.6466008424758911,0.0
DHR_pct,1.709597110748291,0.0
DIS_pct,1.3660008907318115,0.0
DUK_pct,0.877593994140625,0.0
D_pct,1.1278029680252075,0.0
EXC_pct,0.7989423871040344,0.0
GD_pct,0.7042719125747681,0.0
GE_pct,0.5189656019210815,0.0
GOOG_pct,1.7550681829452515,0.0
HD_pct,1.0035488605499268,0.0
HON_pct,0.7084189653396606,0.0
HSBC_pct,1.0098026990890503,0.0
IEP_pct,3.0020358562469482,0.0
INTC_pct,1.376818060874939,0.0
JNJ_pct,0.731558620929718,0.0
JPM_pct,0.6570430994033813,0.0
KO_pct,0.6190666556358337,0.0
LMT_pct,0.827932596206665,0.0
MA_pct,0.613294780254364,0.0
MCD_pct,0.4964134991168976,0.0
MDT_pct,0.9496859908103943,0.0
MMM_pct,1.3903337717056274,0.0
MO_pct,0.739669144153595,0.0
MRK_pct,0.8168066740036011,0.0
MSFT_pct,1.2068346738815308,0.0
NEE_pct,1.5435723066329956,0.0
NGG_pct,0.9698726534843445,0.0
NVS_pct,0.951222836971283,0.0
ORCL_pct,1.3005294799804688,0.0
PCG_pct,0.12422065436840057,0.0
PEP_pct,0.6460967659950256,0.0
PFE_pct,1.1770182847976685,0.0
PG_pct,0.7786107659339905,0.0
PM_pct,0.5826789140701294,0.0
PPL_pct,0.7125937938690186,0.0
REX_pct,1.1090048551559448,0.0
SLB_pct,0.9221332669258118,0.0
SNY_pct,1.63522207736969,0.0
SO_pct,0.7793643474578857,0.0
SPLP_pct,0.534957766532898,0.0
SRE_pct,0.7198870182037354,0.0
TM_pct,1.290319561958313,0.0
TSM_pct,1.3343119621276855,0.0
T_pct,1.431489109992981,0.0
UL_pct,0.6213966608047485,0.0
UNH_pct,0.6651403307914734,0.0
UPS_pct,0.964461624622345,0.0
VZ_pct,1.581315517425537,0.0
V_pct,0.6497835516929626,0.0
WFC_pct,0.7527596354484558,0.0
WMT_pct,0.8253087401390076,0.0
XOM_pct,1.042270541191101,0.0
