Ticker,MSE,StdDev
AAPL_pct,5.37239933013916,0.0
ABBV_pct,17.81383514404297,0.0
AEP_pct,2.89107346534729,0.0
AMGN_pct,4.36751651763916,0.0
AMZN_pct,0.3293236494064331,0.0
BAC_pct,1.0157514810562134,0.0
BA_pct,0.16705475747585297,0.0
BCH_pct,0.2224477380514145,0.0
BHP_pct,3.031747579574585,0.0
BP_pct,1.7904974222183228,0.0
BRK-A_pct,11.345685005187988,0.0
BSAC_pct,0.5088292360305786,0.0
BUD_pct,1.1833819150924683,0.0
CAT_pct,7.317070484161377,0.0
CHTR_pct,0.06829013675451279,0.0
CMCSA_pct,0.3415362536907196,0.0
CODI_pct,3.2460434436798096,0.0
CSCO_pct,1.7366214990615845,0.0
CVX_pct,35.92361831665039,0.0
C_pct,0.7357819676399231,0.0
DHR_pct,4.533068656921387,0.0
DIS_pct,0.9346522092819214,0.0
DUK_pct,4.6741557121276855,0.0
D_pct,2.7662196159362793,0.0
EXC_pct,14.669159889221191,0.0
GD_pct,8.794808387756348,0.0
GE_pct,0.19967712461948395,0.0
GOOG_pct,5.3107099533081055,0.0
HD_pct,4.307169437408447,0.0
HON_pct,2.189223527908325,0.0
HSBC_pct,0.6322392225265503,0.0
IEP_pct,3.080333948135376,0.0
INTC_pct,0.8815508484840393,0.0
JNJ_pct,5.111303806304932,0.0
JPM_pct,2.7042367458343506,0.0
KO_pct,9.02718734741211,0.0
LMT_pct,6.912374496459961,0.0
MA_pct,2.098851442337036,0.0
MCD_pct,7.5200042724609375,0.0
MDT_pct,0.1077481135725975,0.0
MMM_pct,4.509426593780518,0.0
MO_pct,0.582906186580658,0.0
MRK_pct,14.130239486694336,0.0
MSFT_pct,5.526640892028809,0.0
NEE_pct,2.438323497772217,0.0
NGG_pct,8.875764846801758,0.0
NVS_pct,3.818943738937378,0.0
ORCL_pct,17.96766471862793,0.0
PCG_pct,0.18848057091236115,0.0
PEP_pct,11.854105949401855,0.0
PFE_pct,7.132898330688477,0.0
PG_pct,5.050405025482178,0.0
PM_pct,6.314063549041748,0.0
PPL_pct,0.577218770980835,0.0
REX_pct,3.29746150970459,0.0
SLB_pct,0.3804762661457062,0.0
SNY_pct,3.8364527225494385,0.0
SO_pct,9.312939643859863,0.0
SPLP_pct,32.16582107543945,0.0
SRE_pct,7.581038475036621,0.0
TM_pct,3.356950044631958,0.0
TSM_pct,1.78976309299469,0.0
T_pct,1.4952484369277954,0.0
UL_pct,0.19861119985580444,0.0
UNH_pct,12.419881820678711,0.0
UPS_pct,4.3049445152282715,0.0
VZ_pct,1.254271388053894,0.0
V_pct,2.0943996906280518,0.0
WFC_pct,0.11578358709812164,0.0
WMT_pct,3.3071000576019287,0.0
XOM_pct,23.287187576293945,0.0
