Ticker,MSE,StdDev
AAPL_pct,8.30777359008789,0.0
ABBV_pct,17.816524505615234,0.0
AEP_pct,3.165571689605713,0.0
AMGN_pct,4.9330735206604,0.0
AMZN_pct,0.2559525668621063,0.0
BAC_pct,0.997465193271637,0.0
BA_pct,0.4490744173526764,0.0
BCH_pct,0.2558385729789734,0.0
BHP_pct,3.2935118675231934,0.0
BP_pct,2.426935911178589,0.0
BRK-A_pct,11.685829162597656,0.0
BSAC_pct,0.451278418302536,0.0
BUD_pct,1.7159720659255981,0.0
CAT_pct,7.412241458892822,0.0
CHTR_pct,0.12270300835371017,0.0
CMCSA_pct,0.4373082220554352,0.0
CODI_pct,3.179847002029419,0.0
CSCO_pct,1.7535078525543213,0.0
CVX_pct,35.24793243408203,0.0
C_pct,0.794036865234375,0.0
DHR_pct,4.547122001647949,0.0
DIS_pct,1.0657230615615845,0.0
DUK_pct,5.563542366027832,0.0
D_pct,3.305185317993164,0.0
EXC_pct,14.728564262390137,0.0
GD_pct,8.766057014465332,0.0
GE_pct,0.27069756388664246,0.0
GOOG_pct,5.478923797607422,0.0
HD_pct,3.053037166595459,0.0
HON_pct,1.7855799198150635,0.0
HSBC_pct,0.9898210167884827,0.0
IEP_pct,3.1953628063201904,0.0
INTC_pct,1.1572860479354858,0.0
JNJ_pct,5.01429557800293,0.0
JPM_pct,2.461585521697998,0.0
KO_pct,9.857490539550781,0.0
LMT_pct,6.617278575897217,0.0
MA_pct,2.1102755069732666,0.0
MCD_pct,7.573675155639648,0.0
MDT_pct,0.10989513248205185,0.0
MMM_pct,5.261953353881836,0.0
MO_pct,0.6421334147453308,0.0
MRK_pct,14.576125144958496,0.0
MSFT_pct,6.918844223022461,0.0
NEE_pct,3.5012412071228027,0.0
NGG_pct,7.417473793029785,0.0
NVS_pct,4.6371588706970215,0.0
ORCL_pct,18.946231842041016,0.0
PCG_pct,0.5518057942390442,0.0
PEP_pct,13.325188636779785,0.0
PFE_pct,8.681710243225098,0.0
PG_pct,5.007734298706055,0.0
PM_pct,7.793081283569336,0.0
PPL_pct,0.8691231608390808,0.0
REX_pct,2.9396817684173584,0.0
SLB_pct,0.27956733107566833,0.0
SNY_pct,4.158467769622803,0.0
SO_pct,8.32149887084961,0.0
SPLP_pct,33.0333366394043,0.0
SRE_pct,7.48314094543457,0.0
TM_pct,2.9639999866485596,0.0
TSM_pct,1.8412413597106934,0.0
T_pct,1.711076021194458,0.0
UL_pct,0.2768442630767822,0.0
UNH_pct,12.983121871948242,0.0
UPS_pct,4.643392562866211,0.0
VZ_pct,1.077875018119812,0.0
V_pct,0.9921132326126099,0.0
WFC_pct,0.12955760955810547,0.0
WMT_pct,2.349337577819824,0.0
XOM_pct,23.84869956970215,0.0
