Ticker,MSE,StdDev
AAPL_pct,0.8580131530761719,0.0
ABBV_pct,0.56712406873703,0.0
AEP_pct,1.1309083700180054,0.0
AMGN_pct,0.7019854187965393,0.0
AMZN_pct,1.7781920433044434,0.0
BAC_pct,0.687283456325531,0.0
BA_pct,0.5957959294319153,0.0
BCH_pct,0.9190517067909241,0.0
BHP_pct,0.880084216594696,0.0
BP_pct,0.7037230730056763,0.0
BRK-A_pct,0.845748782157898,0.0
BSAC_pct,0.9123430848121643,0.0
BUD_pct,0.6647259593009949,0.0
CAT_pct,0.9924535751342773,0.0
CHTR_pct,1.6886327266693115,0.0
CMCSA_pct,1.2135106325149536,0.0
CODI_pct,1.2178977727890015,0.0
CSCO_pct,0.6823337078094482,0.0
CVX_pct,0.7373909950256348,0.0
C_pct,0.6275626420974731,0.0
DHR_pct,1.703521728515625,0.0
DIS_pct,1.3849928379058838,0.0
DUK_pct,0.8750879168510437,0.0
D_pct,1.1265442371368408,0.0
EXC_pct,0.756729245185852,0.0
GD_pct,0.7020198702812195,0.0
GE_pct,0.5115135312080383,0.0
GOOG_pct,1.7600749731063843,0.0
HD_pct,0.9998310208320618,0.0
HON_pct,0.7136989831924438,0.0
HSBC_pct,1.0017343759536743,0.0
IEP_pct,3.1655938625335693,0.0
INTC_pct,1.3775925636291504,0.0
JNJ_pct,0.7311606407165527,0.0
JPM_pct,0.659659206867218,0.0
KO_pct,0.6245641708374023,0.0
LMT_pct,0.8315011262893677,0.0
MA_pct,0.5887590646743774,0.0
MCD_pct,0.4931366443634033,0.0
MDT_pct,0.9490111470222473,0.0
MMM_pct,1.428771734237671,0.0
MO_pct,0.6298827528953552,0.0
MRK_pct,0.8142642378807068,0.0
MSFT_pct,1.2245278358459473,0.0
NEE_pct,1.5022666454315186,0.0
NGG_pct,0.9782118797302246,0.0
NVS_pct,0.9594922065734863,0.0
ORCL_pct,1.2076209783554077,0.0
PCG_pct,0.11687497794628143,0.0
PEP_pct,0.6515389084815979,0.0
PFE_pct,1.1020307540893555,0.0
PG_pct,0.7517393231391907,0.0
PM_pct,0.5788577198982239,0.0
PPL_pct,0.6863725781440735,0.0
REX_pct,0.8833482265472412,0.0
SLB_pct,0.9076164364814758,0.0
SNY_pct,1.5732436180114746,0.0
SO_pct,0.7735752463340759,0.0
SPLP_pct,0.5530368089675903,0.0
SRE_pct,0.69541335105896,0.0
TM_pct,1.2642345428466797,0.0
TSM_pct,1.3438524007797241,0.0
T_pct,1.4689958095550537,0.0
UL_pct,0.5678961277008057,0.0
UNH_pct,0.6624591946601868,0.0
UPS_pct,0.9750515222549438,0.0
VZ_pct,1.6189602613449097,0.0
V_pct,0.6260144114494324,0.0
WFC_pct,0.73233962059021,0.0
WMT_pct,0.7859742641448975,0.0
XOM_pct,1.0007210969924927,0.0
