Ticker,MSE,StdDev
AAPL_pct,0.8634804487228394,0.0
ABBV_pct,0.5623781085014343,0.0
AEP_pct,1.1411782503128052,0.0
AMGN_pct,0.7081382870674133,0.0
AMZN_pct,1.746724247932434,0.0
BAC_pct,0.6808168888092041,0.0
BA_pct,0.5859843492507935,0.0
BCH_pct,0.8902872800827026,0.0
BHP_pct,0.8817847967147827,0.0
BP_pct,0.6925082206726074,0.0
BRK-A_pct,0.8443037867546082,0.0
BSAC_pct,0.8960899710655212,0.0
BUD_pct,0.6593656539916992,0.0
CAT_pct,0.9735941290855408,0.0
CHTR_pct,1.6851741075515747,0.0
CMCSA_pct,1.189556360244751,0.0
CODI_pct,1.2056127786636353,0.0
CSCO_pct,0.6871012449264526,0.0
CVX_pct,0.6994622349739075,0.0
C_pct,0.6040173768997192,0.0
DHR_pct,1.6617621183395386,0.0
DIS_pct,1.3937700986862183,0.0
DUK_pct,0.8789016008377075,0.0
D_pct,1.124954104423523,0.0
EXC_pct,0.7568827271461487,0.0
GD_pct,0.6824600100517273,0.0
GE_pct,0.5049872994422913,0.0
GOOG_pct,1.7355685234069824,0.0
HD_pct,1.0167227983474731,0.0
HON_pct,0.7120952606201172,0.0
HSBC_pct,0.9825603365898132,0.0
IEP_pct,3.2674732208251953,0.0
INTC_pct,1.3785725831985474,0.0
JNJ_pct,0.7324829697608948,0.0
JPM_pct,0.6592108607292175,0.0
KO_pct,0.6153504252433777,0.0
LMT_pct,0.8131513595581055,0.0
MA_pct,0.581852912902832,0.0
MCD_pct,0.4895993769168854,0.0
MDT_pct,0.960992693901062,0.0
MMM_pct,1.4447559118270874,0.0
MO_pct,0.5924682021141052,0.0
MRK_pct,0.8125588893890381,0.0
MSFT_pct,1.2246344089508057,0.0
NEE_pct,1.4693337678909302,0.0
NGG_pct,0.9892217516899109,0.0
NVS_pct,0.953515887260437,0.0
ORCL_pct,1.2158366441726685,0.0
PCG_pct,0.11526936292648315,0.0
PEP_pct,0.6485522985458374,0.0
PFE_pct,1.0833312273025513,0.0
PG_pct,0.7314746379852295,0.0
PM_pct,0.5648096203804016,0.0
PPL_pct,0.6821078062057495,0.0
REX_pct,0.8890047669410706,0.0
SLB_pct,0.8981738686561584,0.0
SNY_pct,1.4633618593215942,0.0
SO_pct,0.7715699672698975,0.0
SPLP_pct,0.5646193027496338,0.0
SRE_pct,0.6941203474998474,0.0
TM_pct,1.2528506517410278,0.0
TSM_pct,1.3387688398361206,0.0
T_pct,1.4478943347930908,0.0
UL_pct,0.5515136122703552,0.0
UNH_pct,0.6579030752182007,0.0
UPS_pct,0.9752379655838013,0.0
VZ_pct,1.5659809112548828,0.0
V_pct,0.6199034452438354,0.0
WFC_pct,0.7266097068786621,0.0
WMT_pct,0.7546967267990112,0.0
XOM_pct,0.9772977232933044,0.0
