Ticker,MSE,StdDev
AAPL_pct,0.8579497337341309,0.0
ABBV_pct,0.5620219111442566,0.0
AEP_pct,1.1408861875534058,0.0
AMGN_pct,0.7023799419403076,0.0
AMZN_pct,1.77802312374115,0.0
BAC_pct,0.6882399320602417,0.0
BA_pct,0.5926564931869507,0.0
BCH_pct,0.9189028143882751,0.0
BHP_pct,0.8802363872528076,0.0
BP_pct,0.7037082314491272,0.0
BRK-A_pct,0.8470903038978577,0.0
BSAC_pct,0.9123978614807129,0.0
BUD_pct,0.665051281452179,0.0
CAT_pct,0.9917789697647095,0.0
CHTR_pct,1.6842586994171143,0.0
CMCSA_pct,1.2143510580062866,0.0
CODI_pct,1.218624234199524,0.0
CSCO_pct,0.6832238435745239,0.0
CVX_pct,0.7328840494155884,0.0
C_pct,0.6284239292144775,0.0
DHR_pct,1.702754259109497,0.0
DIS_pct,1.3841789960861206,0.0
DUK_pct,0.8729626536369324,0.0
D_pct,1.1221669912338257,0.0
EXC_pct,0.7605475783348083,0.0
GD_pct,0.7066187858581543,0.0
GE_pct,0.514109194278717,0.0
GOOG_pct,1.759040117263794,0.0
HD_pct,1.0006905794143677,0.0
HON_pct,0.7170147895812988,0.0
HSBC_pct,1.0011959075927734,0.0
IEP_pct,3.164452075958252,0.0
INTC_pct,1.3778361082077026,0.0
JNJ_pct,0.7307490110397339,0.0
JPM_pct,0.6597316861152649,0.0
KO_pct,0.6322861909866333,0.0
LMT_pct,0.8279023766517639,0.0
MA_pct,0.5889112949371338,0.0
MCD_pct,0.4932388961315155,0.0
MDT_pct,0.9495407342910767,0.0
MMM_pct,1.428296446800232,0.0
MO_pct,0.6331091523170471,0.0
MRK_pct,0.8163596391677856,0.0
MSFT_pct,1.2240222692489624,0.0
NEE_pct,1.5038090944290161,0.0
NGG_pct,0.9776557087898254,0.0
NVS_pct,0.959581196308136,0.0
ORCL_pct,1.2131938934326172,0.0
PCG_pct,0.11655112355947495,0.0
PEP_pct,0.6512210965156555,0.0
PFE_pct,1.1009368896484375,0.0
PG_pct,0.7510706186294556,0.0
PM_pct,0.5787935256958008,0.0
PPL_pct,0.686533510684967,0.0
REX_pct,0.883460521697998,0.0
SLB_pct,0.9065211415290833,0.0
SNY_pct,1.5715434551239014,0.0
SO_pct,0.7728188037872314,0.0
SPLP_pct,0.556675910949707,0.0
SRE_pct,0.6950045228004456,0.0
TM_pct,1.264585018157959,0.0
TSM_pct,1.3420137166976929,0.0
T_pct,1.469372034072876,0.0
UL_pct,0.5664058327674866,0.0
UNH_pct,0.6631456017494202,0.0
UPS_pct,0.974490225315094,0.0
VZ_pct,1.6196885108947754,0.0
V_pct,0.6254205703735352,0.0
WFC_pct,0.733004629611969,0.0
WMT_pct,0.7878099083900452,0.0
XOM_pct,1.000548243522644,0.0
