mse:8.69462776184082 mae:2.9010555744171143 mape:0.9772472977638245
mse:2.1396889686584473 mae:1.4186499118804932 mape:0.8793995976448059
mse:1.1601858139038086 mae:0.9944584965705872 mape:1.0489035844802856
mse:0.11769700795412064 mae:0.275225967168808 mape:3.426515579223633
mse:3.631397247314453 mae:1.8449821472167969 mape:0.9486098289489746
mse:24.23581886291504 mae:4.829333305358887 mape:0.9909757971763611
mse:8.435591697692871 mae:2.8563055992126465 mape:0.9637970924377441
mse:17.93320083618164 mae:4.210259437561035 mape:0.9799190163612366
mse:3.2894060611724854 mae:1.7235631942749023 mape:0.9211259484291077
mse:4.2439775466918945 mae:1.9898046255111694 mape:0.9107832312583923
mse:0.45343348383903503 mae:0.5703734159469604 mape:0.9782609939575195
mse:0.48078757524490356 mae:0.6141337752342224 mape:1.1366816759109497
mse:1.012120008468628 mae:0.9078367948532104 mape:0.8359553813934326
mse:0.24244435131549835 mae:0.4258607029914856 mape:1.947149395942688
mse:2.7856106758117676 mae:1.6098726987838745 mape:0.8782636523246765
mse:2.3972525596618652 mae:1.3905367851257324 mape:1.002611517906189
mse:11.868592262268066 mae:3.352141857147217 mape:0.9691594839096069
mse:0.47248008847236633 mae:0.5650081038475037 mape:1.236263394355774
mse:1.8325295448303223 mae:1.329291582107544 mape:0.9211327433586121
mse:0.682309091091156 mae:0.7682390213012695 mape:1.1904559135437012
mse:7.024648666381836 mae:2.5119543075561523 mape:0.9313111901283264
mse:0.11923254281282425 mae:0.29074546694755554 mape:1.3447359800338745
mse:0.4039323031902313 mae:0.5189688205718994 mape:1.2161487340927124
mse:3.1531364917755127 mae:1.711054801940918 mape:0.9315026998519897
mse:1.8507765531539917 mae:1.2633846998214722 mape:0.9050121903419495
mse:36.682769775390625 mae:5.989857196807861 mape:0.9728379845619202
mse:3.1617588996887207 mae:1.5763949155807495 mape:2.710075855255127
mse:4.2906999588012695 mae:2.050724506378174 mape:0.937259316444397
mse:0.5201920866966248 mae:0.643186628818512 mape:0.7900927662849426
mse:5.55097770690918 mae:2.2876174449920654 mape:0.9457510709762573
mse:13.26295280456543 mae:3.6059956550598145 mape:0.9255864024162292
mse:9.26004409790039 mae:2.995603084564209 mape:0.9543368220329285
mse:0.2709622085094452 mae:0.46922773122787476 mape:1.4912431240081787
mse:4.823967933654785 mae:2.0941989421844482 mape:0.9140534996986389
mse:3.5655665397644043 mae:1.8572440147399902 mape:0.874387800693512
mse:2.486565589904785 mae:1.539862036705017 mape:0.9765082597732544
mse:0.8917268514633179 mae:0.7928610444068909 mape:1.0097442865371704
mse:3.1967318058013916 mae:1.6570041179656982 mape:1.0049742460250854
mse:1.091792106628418 mae:0.9733584523200989 mape:1.0516949892044067
mse:5.033051490783691 mae:2.2113611698150635 mape:0.9440668821334839
mse:2.320150136947632 mae:1.4150433540344238 mape:0.8458021879196167
mse:9.163694381713867 mae:2.9946796894073486 mape:0.9087821245193481
mse:6.444633483886719 mae:2.4930226802825928 mape:0.9072443842887878
mse:2.408754587173462 mae:1.5125504732131958 mape:0.9178475141525269
mse:7.618244171142578 mae:2.721774101257324 mape:0.9312194585800171
mse:0.18614423274993896 mae:0.34858816862106323 mape:2.38393497467041
mse:5.211314678192139 mae:2.199361562728882 mape:1.068866491317749
mse:0.6740884184837341 mae:0.7457712292671204 mape:0.9843190908432007
mse:13.466277122497559 mae:3.5685858726501465 mape:0.9174426794052124
mse:6.50393533706665 mae:2.4681615829467773 mape:0.9650899171829224
mse:2.982943534851074 mae:1.649335265159607 mape:0.8719550967216492
mse:7.715330600738525 mae:2.5996062755584717 mape:0.9482715725898743
mse:4.448439598083496 mae:1.8928072452545166 mape:0.8408312797546387
mse:18.1943302154541 mae:3.9335129261016846 mape:0.9647759795188904
mse:0.5205588340759277 mae:0.7111374139785767 mape:0.8131049275398254
mse:13.675843238830566 mae:3.667067766189575 mape:0.9646838307380676
mse:8.52076244354248 mae:2.5961573123931885 mape:0.9607297778129578
mse:5.100332736968994 mae:2.2291419506073 mape:0.9621546864509583
mse:7.1158127784729 mae:2.613835573196411 mape:0.9342027306556702
mse:0.7629876136779785 mae:0.7273979783058167 mape:1.2939929962158203
mse:2.7683968544006348 mae:1.4253689050674438 mape:0.8809741139411926
mse:0.31467360258102417 mae:0.45554211735725403 mape:1.5358165502548218
mse:3.9696099758148193 mae:1.7775682210922241 mape:0.9435483813285828
mse:9.484278678894043 mae:3.04274845123291 mape:0.9613174200057983
mse:31.16008949279785 mae:5.570918560028076 mape:0.9702399373054504
mse:7.160778045654297 mae:2.6348981857299805 mape:0.9407522678375244
mse:1.4723563194274902 mae:1.0149567127227783 mape:1.033944010734558
mse:2.3019347190856934 mae:1.1967086791992188 mape:0.6974352598190308
